0.000000	17.242000	1.003782
0.010000	17.242000	1.003782
0.020000	17.242000	1.003782
0.030000	17.242000	1.003782
0.040000	17.242000	1.003782
0.050000	17.242000	1.003782
0.060000	17.242000	1.003782
0.070000	17.242000	1.003782
0.080000	17.242000	1.003782
0.090000	17.242000	1.003782
0.100000	17.242000	1.003782
0.110000	17.242000	1.003782
0.120000	17.242000	1.003782
0.130000	17.242000	1.003782
0.140000	17.242000	1.003782
0.150000	17.242000	1.003782
0.160000	17.242000	1.003782
0.170000	17.242000	1.003782
0.180000	17.242000	1.003782
0.190000	17.242000	1.003782
0.200000	17.242000	1.003782
0.210000	17.242000	1.003782
0.220000	17.242000	1.003782
0.230000	17.242000	1.003782
0.240000	17.242000	1.003782
0.250000	17.242000	1.003782
0.260000	17.242000	1.003782
0.270000	17.242000	1.003782
0.280000	17.242000	1.003782
0.290000	17.242000	1.003782
0.300000	17.242000	1.003782
0.310000	17.242000	1.003782
0.320000	17.242000	1.003782
0.330000	17.242000	1.003782
0.340000	17.242000	1.003782
0.350000	17.242000	1.003782
0.360000	17.242000	1.003782
0.370000	17.242000	1.003782
0.380000	17.242000	1.003782
0.390000	17.242000	1.003782
0.400000	17.242000	1.003782
0.410000	17.242000	1.003782
0.420000	17.242000	1.003782
0.430000	17.242000	1.003782
0.440000	17.242000	1.003782
0.450000	17.242000	1.003782
0.460000	17.242000	1.003782
0.470000	17.242000	1.003782
0.480000	17.242000	1.003782
0.490000	17.242000	1.003782
0.500000	17.242000	1.003782
0.510000	17.242000	1.003782
0.520000	17.242000	1.003782
0.530000	17.242000	1.003782
0.540000	17.242000	1.003782
0.550000	17.242000	1.003782
0.560000	17.242000	1.003782
0.570000	17.242000	1.003782
0.580000	17.242000	1.003782
0.590000	17.242000	1.003782
0.600000	17.242000	1.003782
0.610000	17.242000	1.003782
0.620000	17.242000	1.003782
0.630000	17.242000	1.003782
0.640000	17.242000	1.003782
0.650000	17.242000	1.003782
0.660000	17.242000	1.003782
0.670000	17.242000	1.003782
0.680000	17.242000	1.003782
0.690000	17.242000	1.003782
0.700000	17.242000	1.003782
0.710000	17.242000	1.003782
0.720000	17.242000	1.003782
0.730000	17.242000	1.003782
0.740000	17.242000	1.003782
0.750000	17.242000	1.003782
0.760000	17.242000	1.003782
0.770000	17.242000	1.003782
0.780000	17.242000	1.003782
0.790000	17.242000	1.003782
0.800000	17.242000	1.003782
0.810000	17.242000	1.003782
0.820000	17.242000	1.003782
0.830000	17.242000	1.003782
0.840000	17.242000	1.003782
0.850000	17.242000	1.003782
0.860000	17.242000	1.003782
0.870000	17.242000	1.003782
0.880000	17.242000	1.003782
0.890000	17.242000	1.003782
0.900000	17.242000	1.003782
0.910000	17.242000	1.003782
0.920000	17.242000	1.003782
0.930000	17.242000	1.003782
0.940000	17.242000	1.003782
0.950000	17.242000	1.003782
0.960000	17.242000	1.003782
0.970000	17.242000	1.003782
0.980000	17.242000	1.003782
0.990000	17.242000	1.003782
1.000000	17.242000	1.003782
1.010000	17.242000	1.003782
1.020000	17.242000	1.003782
1.030000	17.242000	1.003782
1.040000	17.242000	1.003782
1.050000	17.242000	1.003782
1.060000	17.242000	1.003782
1.070000	17.242000	1.003782
1.080000	17.242000	1.003782
1.090000	17.242000	1.003782
1.100000	17.242000	1.003782
1.110000	17.242000	1.003782
1.120000	17.242000	1.003782
1.130000	17.242000	1.003782
1.140000	17.242000	1.003782
1.150000	17.242000	1.003782
1.160000	17.242000	1.003782
1.170000	17.242115	1.003782
1.180000	17.246155	1.505672
1.190000	17.267750	2.509454
1.200000	17.321521	4.015126
1.210000	17.420380	5.520799
1.220000	17.574426	8.030253
1.230000	17.784332	10.037816
1.240000	18.040242	13.049161
1.250000	18.327537	15.558615
1.260000	18.631501	19.071850
1.270000	18.939350	22.083195
1.280000	19.238895	24.592649
1.290000	19.517348	26.600212
1.300000	19.761676	28.607776
1.310000	19.959062	30.113448
1.320000	20.099550	31.117230
1.330000	20.185085	31.619120
1.340000	20.227497	32.121011
1.350000	20.242239	32.622902
1.360000	20.243716	32.622902
1.370000	20.242063	32.622902
1.380000	20.241468	32.121011
1.390000	20.241969	31.619120
1.400000	20.242298	31.619120
1.410000	20.237881	30.615339
1.420000	20.214890	29.611557
1.430000	20.158600	28.105885
1.440000	20.056366	26.600212
1.450000	19.898669	24.090758
1.460000	19.685567	21.581304
1.470000	19.427335	19.071850
1.480000	19.138645	16.060506
1.490000	18.834039	12.547270
1.500000	18.524955	9.535925
1.510000	18.216610	6.022690
1.520000	17.909478	3.011345
1.530000	17.602732	0.501891
1.540000	17.295795	0.000000
1.550000	16.988582	0.000000
1.560000	16.681386	0.000000
1.570000	16.374309	0.000000
1.580000	16.067022	0.000000
1.590000	15.759977	0.000000
1.600000	15.455561	0.501891
1.610000	15.161835	1.003782
1.620000	14.891763	1.505672
1.630000	14.659515	2.007563
1.640000	14.478170	2.007563
1.650000	14.354509	2.007563
1.660000	14.283022	1.505672
1.670000	14.249909	1.003782
1.680000	14.239857	0.501891
1.690000	14.239731	0.000000
1.700000	14.241092	0.000000
1.710000	14.241957	0.000000
1.720000	14.250154	1.003782
1.730000	14.282029	1.505672
1.740000	14.352240	1.505672
1.750000	14.472278	2.007563
1.760000	14.649092	2.007563
1.770000	14.878899	1.505672
1.780000	15.149069	1.003782
1.790000	15.444609	0.501891
1.800000	15.751655	0.000000
1.810000	16.060775	0.000000
1.820000	16.368671	0.000000
1.830000	16.675536	0.000000
1.840000	16.982367	0.000000
1.850000	17.289454	1.505672
1.860000	17.596571	5.018908
1.870000	17.903695	9.034034
1.880000	18.210849	13.049161
1.890000	18.518212	16.562396
1.900000	18.825028	19.573741
1.910000	19.127229	22.585086
1.920000	19.414704	25.094540
1.930000	19.673793	27.102103
1.940000	19.890744	28.607776
1.950000	20.053320	29.611557
1.960000	20.158520	30.615339
1.970000	20.215462	31.619120
1.980000	20.238860	31.619120
1.990000	20.243912	31.619120
2.000000	20.242727	31.619120
2.010000	20.241736	31.619120
2.020000	20.241922	31.117230
2.030000	20.242392	31.117230
2.040000	20.242294	30.615339
2.050000	20.236498	30.113448
2.060000	20.210780	29.109666
2.070000	20.150484	27.603994
2.080000	20.043097	25.596431
2.090000	19.879661	23.588868
2.100000	19.661398	21.079414
2.110000	19.399378	18.068069
2.120000	19.108424	15.056724
2.130000	18.802925	12.045379
2.140000	18.493838	8.532144
2.150000	18.185687	5.018908
2.160000	17.878640	2.007563
2.170000	17.571885	0.501891
2.180000	17.264903	0.000000
2.190000	16.957707	0.000000
2.200000	16.650561	0.000000
2.210000	16.343516	0.000000
2.220000	16.036204	0.000000
2.230000	15.729197	0.000000
2.240000	15.425342	0.501891
2.250000	15.133366	1.003782
2.260000	14.866452	1.505672
2.270000	14.638803	2.007563
2.280000	14.463185	2.007563
2.290000	14.345130	2.007563
2.300000	14.278151	1.505672
2.310000	14.248041	1.003782
2.320000	14.239600	0.501891
2.330000	14.239934	0.000000
2.340000	14.241335	0.000000
2.350000	14.241601	0.000000
2.360000	14.241288	0.000000
2.370000	14.243986	0.501891
2.380000	14.262742	1.003782
2.390000	14.313213	1.505672
2.400000	14.408056	2.007563
2.410000	14.557351	2.007563
2.420000	14.762843	2.007563
2.430000	15.015459	1.003782
2.440000	15.300736	0.501891
2.450000	15.603774	0.000000
2.460000	15.912661	0.000000
2.470000	16.221225	0.000000
2.480000	16.528436	0.000000
2.490000	16.835227	0.000000
2.500000	17.142217	0.501891
2.510000	17.449412	3.011345
2.520000	17.756514	6.524580
2.530000	18.063619	10.539707
2.540000	18.370835	14.554833
2.550000	18.678018	18.068069
2.560000	18.983313	21.079414
2.570000	19.279380	23.588868
2.580000	19.553848	25.596431
2.590000	19.792759	27.603994
2.600000	19.982636	28.607776
2.610000	20.114818	30.113448
2.620000	20.193324	30.615339
2.630000	20.230861	31.619120
2.640000	20.242939	31.619120
2.650000	20.243633	31.619120
2.660000	20.242241	31.619120
2.670000	20.241851	31.117230
2.680000	20.242196	31.117230
2.690000	20.242216	30.615339
2.700000	20.236372	29.611557
2.710000	20.210334	28.607776
2.720000	20.149548	27.102103
2.730000	20.041599	25.094540
2.740000	19.877590	23.086977
2.750000	19.658791	20.577523
2.760000	19.396447	18.068069
2.770000	19.105303	15.056724
2.780000	18.799702	11.543488
2.790000	18.490575	8.030253
2.800000	18.182441	5.018908
2.810000	17.875461	2.007563
2.820000	17.568722	0.000000
2.830000	17.261729	0.000000
2.840000	16.954527	0.000000
2.850000	16.647345	0.000000
2.860000	16.340259	0.000000
2.870000	16.032943	0.000000
2.880000	15.726007	0.000000
2.890000	15.422255	0.501891
2.900000	15.130448	1.003782
2.910000	14.863893	1.505672
2.920000	14.636714	2.007563
2.930000	14.461667	2.007563
2.940000	14.344182	2.007563
2.950000	14.277713	1.505672
2.960000	14.247907	1.003782
2.970000	14.239546	0.501891
2.980000	14.239909	0.000000
2.990000	14.241266	0.000000
3.000000	14.241560	0.000000
3.010000	14.245712	0.501891
3.020000	14.268450	1.003782
3.030000	14.325161	1.505672
3.040000	14.428172	2.007563
3.050000	14.586679	2.007563
3.060000	14.800565	2.007563
3.070000	15.059440	1.003782
3.080000	15.348518	0.501891
3.090000	15.653151	0.000000
3.100000	15.962204	0.000000
3.110000	16.270561	0.000000
3.120000	16.577663	0.000000
3.130000	16.884463	0.000000
3.140000	17.191518	0.501891
3.150000	17.498668	3.011345
3.160000	17.805735	7.026471
3.170000	18.112823	11.041598
3.180000	18.420137	15.056724
3.190000	18.727257	18.569960
3.200000	19.031782	21.079414
3.210000	19.325311	23.588868
3.220000	19.594958	25.596431
3.230000	19.826820	27.603994
3.240000	20.007728	29.109666
3.250000	20.130734	30.113448
3.260000	20.201695	30.615339
3.270000	20.234151	31.117230
3.280000	20.243539	31.117230
3.290000	20.243360	31.117230
3.300000	20.242030	31.117230
3.310000	20.241852	31.117230
3.320000	20.242261	30.615339
3.330000	20.241956	30.113448
3.340000	20.233725	29.109666
3.350000	20.202717	28.105885
3.360000	20.134750	26.600212
3.370000	20.017694	24.592649
3.380000	19.843938	22.083195
3.390000	19.616763	20.075632
3.400000	19.348438	17.064287
3.410000	19.053851	14.052942
3.420000	18.747053	11.041598
3.430000	18.437956	7.528362
3.440000	18.130043	4.517017
3.450000	17.823134	1.505672
3.460000	17.516364	0.000000
3.470000	17.209325	-0.501891
3.480000	16.902114	0.000000
3.490000	16.594984	0.000000
3.500000	16.287939	0.000000
3.510000	15.980622	0.000000
3.520000	15.673848	0.000000
3.530000	15.371358	0.501891
3.540000	15.082884	1.003782
3.550000	14.822037	1.505672
3.560000	14.602904	2.007563
3.570000	14.437603	2.007563
3.580000	14.329558	2.007563
3.590000	14.270430	1.003782
3.600000	14.245354	0.501891
3.610000	14.239319	0.501891
3.620000	14.240225	0.000000
3.630000	14.241463	0.000000
3.640000	14.241984	0.000000
3.650000	14.249261	1.003782
3.660000	14.279391	1.505672
3.670000	14.347043	1.505672
3.680000	14.463858	2.007563
3.690000	14.637322	2.007563
3.700000	14.864276	1.505672
3.710000	15.132448	1.003782
3.720000	15.426895	0.501891
3.730000	15.733547	0.000000
3.740000	16.042666	0.000000
3.750000	16.350644	0.000000
3.760000	16.657509	0.000000
3.770000	16.964328	0.000000
3.780000	17.271505	1.003782
3.790000	17.578752	4.015126
3.800000	17.885902	8.030253
3.810000	18.193015	12.045379
3.820000	18.500189	15.558615
3.830000	18.806930	18.569960
3.840000	19.109650	21.581304
3.850000	19.398416	24.090758
3.860000	19.659568	26.098322
3.870000	19.879327	27.603994
3.880000	20.045273	29.109666
3.890000	20.153736	30.113448
3.900000	20.213195	30.615339
3.910000	20.238212	31.117230
3.920000	20.243962	31.117230
3.930000	20.242963	31.117230
3.940000	20.241885	31.117230
3.950000	20.241942	30.615339
3.960000	20.242364	30.615339
3.970000	20.242518	30.113448
3.980000	20.240091	29.611557
3.990000	20.223640	28.607776
4.000000	20.177959	27.603994
4.010000	20.089767	25.596431
4.020000	19.948109	23.588868
4.030000	19.749791	21.079414
4.040000	19.502684	18.569960
4.050000	19.220968	15.558615
4.060000	18.919456	12.547270
4.070000	18.610806	9.034034
4.080000	18.302131	6.022690
4.090000	17.994752	2.509454
4.100000	17.688016	0.501891
4.110000	17.381188	0.000000
4.120000	17.074053	0.000000
4.130000	16.766843	0.000000
4.140000	16.459709	0.000000
4.150000	16.152554	0.000000
4.160000	15.845395	0.000000
4.170000	15.539675	0.501891
4.180000	15.241799	1.003782
4.190000	14.963701	1.505672
4.200000	14.719566	1.505672
4.210000	14.522970	2.007563
4.220000	14.383218	2.007563
4.230000	14.298297	1.505672
4.240000	14.256117	1.003782
4.250000	14.241175	0.501891
4.260000	14.239407	0.000000
4.270000	14.240908	0.000000
4.280000	14.241620	0.000000
4.290000	14.241895	0.000000
4.300000	14.249592	1.003782
4.310000	14.280458	1.505672
4.320000	14.348999	2.007563
4.330000	14.466921	2.007563
4.340000	14.641501	2.007563
4.350000	14.869457	1.505672
