<Mach-1 File>
<INFO>
Date:	Tue, Apr 07, 2026
Time:	16:40:05.029
Mach-1 Motion Software Version:	4.5.0.1
Mach-1 System S/N:	MA0561195
Mach-1 System Model:	V500c
Load Cell Name:	100N-SN195168
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.003782
Load Cell Offset:	31.000000
Load Cell Calibration Date:	2025-08-20
Load Cell Low-pass filter:	Yes
Load Cell Low-pass filter Order:	3
Load Cell Low-pass filter Cutoff frequency (Hz):	20.00
<END INFO>
<Find Contact>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Direction:	Positive
Contact Criteria, gf:	1.000000
Stage Velocity, mm/s:	0.2000
Stage Limit, mm:	10.0000
Stage Repositioning:	None
Offset, mm:	0.0000
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	16.059000	0.000000
0.010000	16.059000	0.000000
0.020000	16.059000	0.000000
0.030000	16.059000	0.000000
0.040000	16.059000	0.000000
0.050000	16.059000	0.000000
0.060000	16.059000	0.501891
0.070000	16.059000	0.501891
0.080000	16.059000	0.501891
0.090000	16.059000	0.000000
0.100000	16.059000	0.000000
0.110000	16.059000	0.000000
0.120000	16.059000	0.501891
0.130000	16.059000	0.000000
0.140000	16.059000	0.000000
0.150000	16.059000	0.000000
0.160000	16.059000	0.000000
0.170000	16.059000	0.501891
0.180000	16.059000	0.501891
0.190000	16.059000	0.501891
0.200000	16.059000	0.501891
0.210000	16.059000	0.501891
0.220000	16.059000	0.000000
0.230000	16.059000	0.000000
0.240000	16.059000	0.000000
0.250000	16.059000	0.000000
0.260000	16.059000	0.000000
0.270000	16.059002	0.000000
0.280000	16.059133	0.000000
0.290000	16.059396	0.000000
0.300000	16.060111	0.000000
0.310000	16.061989	0.000000
0.320000	16.064576	0.000000
0.330000	16.067195	0.000000
0.340000	16.069594	0.000000
0.350000	16.071803	0.000000
0.360000	16.073908	0.000000
0.370000	16.075992	0.000000
0.380000	16.078089	0.501891
0.390000	16.080163	0.000000
0.400000	16.082220	0.000000
0.410000	16.084344	0.501891
0.420000	16.086448	0.501891
0.430000	16.088478	0.000000
0.440000	16.090463	0.000000
0.450000	16.092434	0.000000
0.460000	16.094419	0.000000
0.470000	16.096455	0.000000
0.480000	16.098577	0.000000
0.490000	16.100698	0.000000
0.500000	16.102739	0.000000
0.510000	16.104699	0.000000
0.520000	16.106655	0.000000
0.530000	16.108620	0.501891
0.540000	16.110562	0.501891
