<Mach-1 File>
<INFO>
Date:	Tue, Apr 07, 2026
Time:	10:54:28.961
Mach-1 Motion Software Version:	4.5.0.1
Mach-1 System S/N:	MA0561195
Mach-1 System Model:	V500c
Load Cell Name:	100N-SN195168
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.003782
Load Cell Offset:	31.000000
Load Cell Calibration Date:	2025-08-20
Load Cell Low-pass filter:	Yes
Load Cell Low-pass filter Order:	3
Load Cell Low-pass filter Cutoff frequency (Hz):	20.00
<END INFO>
<Find Contact>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Direction:	Positive
Contact Criteria, gf:	1.000000
Stage Velocity, mm/s:	0.2000
Stage Limit, mm:	10.0000
Stage Repositioning:	None
Offset, mm:	0.0000
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	16.922000	0.000000
0.010000	16.922000	0.000000
0.020000	16.922000	0.000000
0.030000	16.922000	0.000000
0.040000	16.922000	0.000000
0.050000	16.922000	0.000000
0.060000	16.922000	0.000000
0.070000	16.922000	0.000000
0.080000	16.922000	0.000000
0.090000	16.922000	0.000000
0.100000	16.922000	0.000000
0.110000	16.922000	0.000000
0.120000	16.922000	0.000000
0.130000	16.922000	0.000000
0.140000	16.922000	0.000000
0.150000	16.922000	0.000000
0.160000	16.922000	0.000000
0.170000	16.922000	0.000000
0.180000	16.922000	0.000000
0.190000	16.922000	0.000000
0.200000	16.922000	0.000000
0.210000	16.922000	0.000000
0.220000	16.922000	0.000000
0.230000	16.922000	0.000000
0.240000	16.922000	0.000000
0.250000	16.922000	0.000000
0.260000	16.922005	0.000000
0.270000	16.922170	0.501891
0.280000	16.922730	0.501891
0.290000	16.924066	0.000000
0.300000	16.926202	0.000000
0.310000	16.928522	0.000000
0.320000	16.930715	0.000000
0.330000	16.932821	0.000000
0.340000	16.934880	0.000000
0.350000	16.936956	0.501891
0.360000	16.939046	0.501891
0.370000	16.941162	0.000000
0.380000	16.943297	0.000000
0.390000	16.945388	0.000000
0.400000	16.947416	0.000000
0.410000	16.949432	0.000000
0.420000	16.951446	0.501891
0.430000	16.953457	0.501891
0.440000	16.955486	0.501891
0.450000	16.957507	0.501891
0.460000	16.959527	0.501891
0.470000	16.961553	0.501891
0.480000	16.963573	0.000000
0.490000	16.965640	0.000000
0.500000	16.967808	0.501891
0.510000	16.970037	0.501891
0.520000	16.972210	0.501891
0.530000	16.974248	0.501891
