<Mach-1 File>
<INFO>
Date:	Tue, Apr 07, 2026
Time:	10:48:56.861
Mach-1 Motion Software Version:	4.5.0.1
Mach-1 System S/N:	MA0561195
Mach-1 System Model:	V500c
Load Cell Name:	100N-SN195168
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.003782
Load Cell Offset:	31.000000
Load Cell Calibration Date:	2025-08-20
Load Cell Low-pass filter:	Yes
Load Cell Low-pass filter Order:	3
Load Cell Low-pass filter Cutoff frequency (Hz):	20.00
<END INFO>
<Sinusoid>
Stage Axis:	Position (z)
Amplitude, mm:	5.0000
Frequency, Hz:	1.00000
Number of Cycles:	5
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	16.797000	0.000000
0.010000	16.797000	0.000000
0.020000	16.797000	0.000000
0.030000	16.797000	0.000000
0.040000	16.797000	0.000000
0.050000	16.797000	0.000000
0.060000	16.797000	0.000000
0.070000	16.797000	0.000000
0.080000	16.797000	0.000000
0.090000	16.797000	0.000000
0.100000	16.797000	0.000000
0.110000	16.797000	0.000000
0.120000	16.797000	0.000000
0.130000	16.797000	0.000000
0.140000	16.797000	0.000000
0.150000	16.797000	0.000000
0.160000	16.797000	0.000000
0.170000	16.797000	0.000000
0.180000	16.797000	0.000000
0.190000	16.797000	0.000000
0.200000	16.797000	0.000000
0.210000	16.797000	0.000000
0.220000	16.797000	0.000000
0.230000	16.797000	0.000000
0.240000	16.797000	0.000000
0.250000	16.797000	0.000000
0.260000	16.797000	0.000000
0.270000	16.797000	0.000000
0.280000	16.797000	0.000000
0.290000	16.797000	0.000000
0.300000	16.797000	0.000000
0.310000	16.797000	0.000000
0.320000	16.797000	0.000000
0.330000	16.797000	0.000000
0.340000	16.797000	0.000000
0.350000	16.797000	0.000000
0.360000	16.797000	0.000000
0.370000	16.797000	0.000000
0.380000	16.797000	0.000000
0.390000	16.797000	0.000000
0.400000	16.797000	0.000000
0.410000	16.797000	0.000000
0.420000	16.797000	0.000000
0.430000	16.797000	0.000000
0.440000	16.797000	0.000000
0.450000	16.797000	0.000000
0.460000	16.797000	0.000000
0.470000	16.797000	0.000000
0.480000	16.797000	0.000000
0.490000	16.797000	0.000000
0.500000	16.797000	0.000000
0.510000	16.797000	0.000000
0.520000	16.797000	0.000000
0.530000	16.797000	0.000000
0.540000	16.797000	0.000000
0.550000	16.797000	0.000000
0.560000	16.797000	0.000000
0.570000	16.797000	0.000000
0.580000	16.797000	0.000000
0.590000	16.797000	0.000000
0.600000	16.797000	0.000000
0.610000	16.797000	0.000000
0.620000	16.797000	0.000000
0.630000	16.797000	0.000000
0.640000	16.797000	0.000000
0.650000	16.797000	0.000000
0.660000	16.797000	0.000000
0.670000	16.797000	0.000000
0.680000	16.797000	0.000000
0.690000	16.797000	0.000000
0.700000	16.797000	0.000000
0.710000	16.797000	0.000000
0.720000	16.797000	0.000000
0.730000	16.797000	0.000000
0.740000	16.797000	0.000000
0.750000	16.797000	0.000000
0.760000	16.797000	0.000000
0.770000	16.797000	0.000000
0.780000	16.797000	0.000000
0.790000	16.797000	0.000000
0.800000	16.797000	0.000000
0.810000	16.797000	0.000000
0.820000	16.797000	0.000000
0.830000	16.797000	0.000000
0.840000	16.797000	0.000000
0.850000	16.797000	0.000000
0.860000	16.797000	0.000000
0.870000	16.797000	0.000000
0.880000	16.797000	0.000000
0.890000	16.797000	0.000000
0.900000	16.797000	0.000000
0.910000	16.797000	0.000000
0.920000	16.797000	0.000000
0.930000	16.797000	0.000000
0.940000	16.797000	0.000000
0.950000	16.797000	0.000000
0.960000	16.797000	0.000000
0.970000	16.797000	0.000000
0.980000	16.797000	0.000000
0.990000	16.797000	0.000000
1.000000	16.797000	0.000000
1.010000	16.797000	0.000000
1.020000	16.797000	0.000000
1.030000	16.797000	0.000000
1.040000	16.797000	0.000000
1.050000	16.797000	0.000000
1.060000	16.797000	0.000000
1.070000	16.797000	0.000000
1.080000	16.797000	0.000000
1.090000	16.797000	0.000000
1.100000	16.797000	0.000000
1.110000	16.797000	0.000000
1.120000	16.797000	0.000000
1.130000	16.797000	0.000000
1.140000	16.797000	0.000000
1.150000	16.797000	0.000000
1.160000	16.797000	0.000000
1.170000	16.797000	0.000000
1.180000	16.797000	0.000000
1.190000	16.797000	0.000000
1.200000	16.797000	0.000000
1.210000	16.797000	0.000000
1.220000	16.797000	0.000000
1.230000	16.797001	0.000000
1.240000	16.797175	0.000000
1.250000	16.799741	0.501891
1.260000	16.811835	0.501891
1.270000	16.839308	1.003782
1.280000	16.886040	1.003782
1.290000	16.955225	1.003782
1.300000	17.051114	2.509454
1.310000	17.178662	4.015126
1.320000	17.341274	6.022690
1.330000	17.537763	8.532144
1.340000	17.763998	11.543488
1.350000	18.014834	14.052942
1.360000	18.285364	17.064287
1.370000	18.570893	20.577523
1.380000	18.867002	23.588868
1.390000	19.169188	27.102103
1.400000	19.473276	30.113448
1.410000	19.774866	32.622902
1.420000	20.069500	35.634247
1.430000	20.352689	38.143701
1.440000	20.619930	40.653155
1.450000	20.866693	42.660718
1.460000	21.088315	44.668281
1.470000	21.280225	45.672063
1.480000	21.438319	46.675844
1.490000	21.561105	47.679626
1.500000	21.651883	48.683407
1.510000	21.715674	48.683407
1.520000	21.757448	48.683407
1.530000	21.782016	48.683407
1.540000	21.793939	48.683407
1.550000	21.797626	48.181517
1.560000	21.797584	48.181517
1.570000	21.797114	47.679626
1.580000	21.797170	47.679626
1.590000	21.797414	47.679626
1.600000	21.797535	47.177735
1.610000	21.796487	46.675844
1.620000	21.788111	46.173953
1.630000	21.765367	45.672063
1.640000	21.724313	44.668281
1.650000	21.661426	43.162609
1.660000	21.572962	41.656936
1.670000	21.454274	40.151264
1.680000	21.301361	38.143701
1.690000	21.113680	35.634247
1.700000	20.894875	33.124793
1.710000	20.650196	30.615339
1.720000	20.384689	28.105885
1.730000	20.102878	25.094540
1.740000	19.809266	21.581304
1.750000	19.508399	18.569960
1.760000	19.204430	15.056724
1.770000	18.899988	12.045379
1.780000	18.596374	8.532144
1.790000	18.293254	5.520799
1.800000	17.989780	3.011345
1.810000	17.686268	0.501891
1.820000	17.382854	0.000000
1.830000	17.079153	0.000000
1.840000	16.775497	0.000000
1.850000	16.472036	0.000000
1.860000	16.168680	0.000000
1.870000	15.865113	0.000000
1.880000	15.561727	0.000000
1.890000	15.258317	0.000000
1.900000	14.954621	0.000000
1.910000	14.651154	0.000000
1.920000	14.347803	0.000000
1.930000	14.044903	0.000000
1.940000	13.745127	0.501891
1.950000	13.452967	0.501891
1.960000	13.173219	0.501891
1.970000	12.910677	1.003782
1.980000	12.670019	1.003782
1.990000	12.455691	1.003782
2.000000	12.272220	1.003782
2.010000	12.122931	1.505672
2.020000	12.008267	1.003782
2.030000	11.924533	1.003782
2.040000	11.866715	1.003782
2.050000	11.829571	0.501891
2.060000	11.808519	0.501891
2.070000	11.798880	0.000000
2.080000	11.796082	0.000000
2.090000	11.796138	0.000000
2.100000	11.796588	0.000000
2.110000	11.796992	0.501891
2.120000	11.801600	0.501891
2.130000	11.818463	1.003782
2.140000	11.852702	1.003782
2.150000	11.907378	1.003782
2.160000	11.985766	1.003782
2.170000	12.092593	1.505672
2.180000	12.232541	1.505672
2.190000	12.407708	1.003782
2.200000	12.615569	1.003782
2.210000	12.851354	1.003782
2.220000	13.109836	0.501891
2.230000	13.386242	0.501891
2.240000	13.675982	0.501891
2.250000	13.974676	0.501891
2.260000	14.277933	0.000000
2.270000	14.582190	0.000000
2.280000	14.886073	0.000000
2.290000	15.189669	0.000000
2.300000	15.493144	0.000000
2.310000	15.796457	0.000000
2.320000	16.099839	0.000000
2.330000	16.403517	0.000000
2.340000	16.707241	0.000000
2.350000	17.010800	0.501891
2.360000	17.314163	2.509454
2.370000	17.617609	6.524580
2.380000	17.921061	10.539707
2.390000	18.224601	14.052942
2.400000	18.528146	17.566178
2.410000	18.831538	21.079414
2.420000	19.135058	24.592649
2.430000	19.438390	27.603994
2.440000	19.739674	30.615339
2.450000	20.035118	33.626684
2.460000	20.320015	36.136138
2.470000	20.589447	38.645592
2.480000	20.838774	40.653155
2.490000	21.063466	42.660718
2.500000	21.258987	44.166390
2.510000	21.421205	45.672063
2.520000	21.548137	46.675844
2.530000	21.642466	47.177735
2.540000	21.709238	47.679626
2.550000	21.753448	47.679626
2.560000	21.779732	47.679626
2.570000	21.792611	47.679626
2.580000	21.797033	47.679626
2.590000	21.797483	47.177735
2.600000	21.797007	47.177735
2.610000	21.796835	46.675844
2.620000	21.797126	46.675844
2.630000	21.797451	46.173953
2.640000	21.797567	46.173953
2.650000	21.797443	45.672063
2.660000	21.794556	45.170172
2.670000	21.781281	44.668281
2.680000	21.752016	44.166390
2.690000	21.703105	43.162609
2.700000	21.630944	41.656936
2.710000	21.531571	40.151264
2.720000	21.400209	38.143701
2.730000	21.233882	36.136138
2.740000	21.033714	34.128574
2.750000	20.804423	31.619120
2.760000	20.551272	28.607776
2.770000	20.279109	25.596431
2.780000	19.992246	22.585086
2.790000	19.695324	19.573741
2.800000	19.392851	16.562396
2.810000	19.088463	13.049161
2.820000	18.784366	10.037816
2.830000	18.481012	7.026471
2.840000	18.177783	3.513236
2.850000	17.874195	1.505672
2.860000	17.570764	0.000000
2.870000	17.267286	0.000000
2.880000	16.963498	0.000000
2.890000	16.659946	0.000000
2.900000	16.356638	0.000000
2.910000	16.053155	0.000000
2.920000	15.749608	0.000000
2.930000	15.446234	0.000000
2.940000	15.142652	0.000000
2.950000	14.839025	0.000000
2.960000	14.535552	0.501891
2.970000	14.232329	0.000000
2.980000	13.930191	0.000000
2.990000	13.632776	0.501891
3.000000	13.344796	0.501891
3.010000	13.070952	0.501891
3.020000	12.816227	1.003782
3.030000	12.585101	1.003782
3.040000	12.382006	1.003782
3.050000	12.211259	1.505672
3.060000	12.075306	1.505672
3.070000	11.973000	1.003782
3.080000	11.899805	1.003782
3.090000	11.850440	1.003782
3.100000	11.819918	0.501891
3.110000	11.803742	0.501891
3.120000	11.797282	0.501891
3.130000	11.795989	0.000000
3.140000	11.796355	0.000000
3.150000	11.796668	0.000000
3.160000	11.796694	0.000000
