<Mach-1 File>
<INFO>
Date:	Tue, Apr 07, 2026
Time:	16:19:34.129
Mach-1 Motion Software Version:	4.5.0.1
Mach-1 System S/N:	MA0561195
Mach-1 System Model:	V500c
Load Cell Name:	100N-SN195168
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.003782
Load Cell Offset:	31.000000
Load Cell Calibration Date:	2025-08-20
Load Cell Low-pass filter:	Yes
Load Cell Low-pass filter Order:	3
Load Cell Low-pass filter Cutoff frequency (Hz):	20.00
<END INFO>
<Find Contact>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Direction:	Positive
Contact Criteria, gf:	1.000000
Stage Velocity, mm/s:	0.2000
Stage Limit, mm:	10.0000
Stage Repositioning:	None
Offset, mm:	0.0000
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	16.306000	0.000000
0.010000	16.306000	0.000000
0.020000	16.306000	0.000000
0.030000	16.306000	0.000000
0.040000	16.306000	0.000000
0.050000	16.306000	0.000000
0.060000	16.306000	0.000000
0.070000	16.306000	0.000000
0.080000	16.306000	0.000000
0.090000	16.306000	0.000000
0.100000	16.306000	0.000000
0.110000	16.306000	0.000000
0.120000	16.306000	0.000000
0.130000	16.306000	0.000000
0.140000	16.306000	0.000000
0.150000	16.306000	0.000000
0.160000	16.306000	0.000000
0.170000	16.306000	0.000000
0.180000	16.306000	0.000000
0.190000	16.306000	0.000000
0.200000	16.306000	0.000000
0.210000	16.306000	0.000000
0.220000	16.306000	0.000000
0.230000	16.306000	0.000000
0.240000	16.306000	0.000000
0.250000	16.306000	0.000000
0.260000	16.306000	0.000000
0.270000	16.306000	0.000000
0.280000	16.306000	0.000000
0.290000	16.306022	0.000000
0.300000	16.306211	0.000000
0.310000	16.306510	0.000000
0.320000	16.307485	0.000000
0.330000	16.309648	0.000000
0.340000	16.312369	0.000000
0.350000	16.314953	0.000000
0.360000	16.317276	0.000000
0.370000	16.319431	0.000000
0.380000	16.321623	0.000000
0.390000	16.323840	0.000000
0.400000	16.326035	0.000000
0.410000	16.328124	0.000000
0.420000	16.330103	0.000000
0.430000	16.332105	0.000000
0.440000	16.334139	0.000000
0.450000	16.336217	0.000000
0.460000	16.338288	0.000000
0.470000	16.340306	0.000000
0.480000	16.342283	0.000000
0.490000	16.344241	0.000000
0.500000	16.346246	0.000000
0.510000	16.348242	0.000000
0.520000	16.350201	0.000000
0.530000	16.352225	0.000000
0.540000	16.354275	0.000000
0.550000	16.356302	0.000000
0.560000	16.358333	0.000000
0.570000	16.360345	0.000000
0.580000	16.362403	0.000000
0.590000	16.364636	0.000000
0.600000	16.366939	0.000000
0.610000	16.369067	0.000000
0.620000	16.370955	0.000000
0.630000	16.372690	0.000000
0.640000	16.374430	0.000000
0.650000	16.376322	0.000000
0.660000	16.378373	0.000000
0.670000	16.380398	0.000000
0.680000	16.382379	0.000000
0.690000	16.384397	0.000000
0.700000	16.386411	0.000000
0.710000	16.388408	0.000000
0.720000	16.390401	0.000000
0.730000	16.392411	0.000000
0.740000	16.394438	0.000000
0.750000	16.396427	0.000000
0.760000	16.398392	0.000000
0.770000	16.400404	0.000000
0.780000	16.402465	0.000000
0.790000	16.404445	0.000000
0.800000	16.406362	0.000000
0.810000	16.408317	0.000000
0.820000	16.410335	0.000000
0.830000	16.412342	0.000000
0.840000	16.414326	0.000000
0.850000	16.416280	0.000000
0.860000	16.418285	0.000000
0.870000	16.420427	0.000000
0.880000	16.422808	0.000000
0.890000	16.425092	0.000000
0.900000	16.427139	0.000000
0.910000	16.429040	0.000000
0.920000	16.431004	0.000000
0.930000	16.433028	0.000000
0.940000	16.434837	0.000000
0.950000	16.436446	0.000000
0.960000	16.438294	0.000000
0.970000	16.440347	0.000000
0.980000	16.442391	0.000000
0.990000	16.444411	0.000000
1.000000	16.446542	0.000000
1.010000	16.448828	0.000000
1.020000	16.451039	0.000000
1.030000	16.453030	0.000000
1.040000	16.454895	0.000000
1.050000	16.456683	0.000000
1.060000	16.458429	0.000000
1.070000	16.460298	0.000000
1.080000	16.462305	0.000000
1.090000	16.464345	0.000000
1.100000	16.466358	0.000000
1.110000	16.468395	0.000000
1.120000	16.470584	0.000000
1.130000	16.472799	0.000000
1.140000	16.474995	0.000000
1.150000	16.477108	0.000000
1.160000	16.479067	0.000000
1.170000	16.480937	0.000000
1.180000	16.482739	0.000000
1.190000	16.484504	0.000000
1.200000	16.486353	0.000000
1.210000	16.488321	0.000000
1.220000	16.490363	0.000000
1.230000	16.492383	0.000000
1.240000	16.494384	0.000000
1.250000	16.496351	0.000000
1.260000	16.498318	0.000000
1.270000	16.500295	0.000000
1.280000	16.502259	0.000000
1.290000	16.504211	0.000000
1.300000	16.506223	0.000000
1.310000	16.508262	0.000000
1.320000	16.510285	0.000000
1.330000	16.512353	0.000000
1.340000	16.514439	0.000000
1.350000	16.516442	0.000000
1.360000	16.518389	0.000000
1.370000	16.520320	0.000000
1.380000	16.522255	0.000000
1.390000	16.524236	0.000000
1.400000	16.526270	0.000000
1.410000	16.528312	0.000000
1.420000	16.530347	0.000000
1.430000	16.532370	0.000000
1.440000	16.534407	0.000000
1.450000	16.536492	0.000000
1.460000	16.538496	0.000000
1.470000	16.540384	0.000000
1.480000	16.542265	0.000000
1.490000	16.544237	0.000000
1.500000	16.546264	0.000000
1.510000	16.548270	0.000000
1.520000	16.550226	0.000000
1.530000	16.552185	0.000000
1.540000	16.554174	0.000000
1.550000	16.556176	0.000000
1.560000	16.558211	0.000000
1.570000	16.560255	0.000000
1.580000	16.562234	0.000000
1.590000	16.564134	0.000000
1.600000	16.566097	0.000000
1.610000	16.568167	0.000000
1.620000	16.570267	0.000000
1.630000	16.572317	0.000000
1.640000	16.574336	0.000000
1.650000	16.576345	0.000000
1.660000	16.578332	0.000000
1.670000	16.580322	0.000000
1.680000	16.582365	0.000000
1.690000	16.584398	0.000000
1.700000	16.586391	0.000000
1.710000	16.588371	0.000000
1.720000	16.590352	0.000000
1.730000	16.592356	0.000000
1.740000	16.594392	0.000000
1.750000	16.596459	0.000000
1.760000	16.598510	0.000000
1.770000	16.600480	0.000000
1.780000	16.602487	0.000000
1.790000	16.604749	0.000000
1.800000	16.607082	0.000000
1.810000	16.609207	0.000000
1.820000	16.611170	0.000000
1.830000	16.613107	0.000000
1.840000	16.615050	0.000000
1.850000	16.617025	0.000000
1.860000	16.619011	0.000000
1.870000	16.621004	0.000000
1.880000	16.623033	0.000000
1.890000	16.625007	0.000000
1.900000	16.626946	0.000000
1.910000	16.628949	0.000000
1.920000	16.631015	0.000000
1.930000	16.632988	0.000000
1.940000	16.634756	0.000000
1.950000	16.636462	0.000000
1.960000	16.638419	0.000000
1.970000	16.640645	0.000000
1.980000	16.642935	0.000000
1.990000	16.645062	0.000000
2.000000	16.647062	0.000000
2.010000	16.649011	0.000000
2.020000	16.650920	0.000000
2.030000	16.652711	0.000000
2.040000	16.654429	0.000000
2.050000	16.656501	0.000000
2.060000	16.658879	0.000000
2.070000	16.661123	0.000000
2.080000	16.663145	0.000000
2.090000	16.665070	0.000000
2.100000	16.667022	0.000000
2.110000	16.668990	0.000000
2.120000	16.670955	0.000000
2.130000	16.672940	0.000000
2.140000	16.674882	0.000000
2.150000	16.676711	0.000000
2.160000	16.678598	0.000000
2.170000	16.680607	0.000000
2.180000	16.682564	0.000000
2.190000	16.684649	0.000000
2.200000	16.686884	0.000000
2.210000	16.689032	0.000000
2.220000	16.690903	0.000000
2.230000	16.692570	0.000000
2.240000	16.694360	0.000000
2.250000	16.696262	0.000000
2.260000	16.698212	0.000000
2.270000	16.700245	0.000000
2.280000	16.702343	0.000000
2.290000	16.704446	0.000000
2.300000	16.706444	0.000000
2.310000	16.708388	0.000000
2.320000	16.710348	0.000000
2.330000	16.712333	0.000000
2.340000	16.714348	0.000000
2.350000	16.716365	0.000000
2.360000	16.718342	0.000000
2.370000	16.720316	0.000000
2.380000	16.722312	0.000000
2.390000	16.724302	0.000000
2.400000	16.726294	0.000000
2.410000	16.728273	0.000000
2.420000	16.730295	0.000000
2.430000	16.732369	0.000000
2.440000	16.734412	0.000000
2.450000	16.736398	0.000000
2.460000	16.738372	0.000000
2.470000	16.740351	0.000000
2.480000	16.742355	0.000000
2.490000	16.744430	0.000000
2.500000	16.746644	0.000000
2.510000	16.748888	0.000000
2.520000	16.751018	0.000000
2.530000	16.753038	0.000000
2.540000	16.754909	0.000000
2.550000	16.756590	0.000000
2.560000	16.758338	0.000000
2.570000	16.760274	0.000000
2.580000	16.762304	0.000000
2.590000	16.764345	0.000000
2.600000	16.766370	0.000000
2.610000	16.768401	0.000000
2.620000	16.770388	0.000000
2.630000	16.772360	0.000000
2.640000	16.774358	0.000000
2.650000	16.776345	0.000000
2.660000	16.778356	0.501891
2.670000	16.780363	0.000000
2.680000	16.782328	0.000000
2.690000	16.784318	0.000000
2.700000	16.786313	0.000000
2.710000	16.788324	0.000000
2.720000	16.790321	0.000000
2.730000	16.792231	0.000000
2.740000	16.794173	0.000000
2.750000	16.796224	0.000000
2.760000	16.798284	0.000000
2.770000	16.800250	0.000000
2.780000	16.802171	0.000000
2.790000	16.804210	0.000000
2.800000	16.806403	0.000000
2.810000	16.808805	0.000000
2.820000	16.811081	0.000000
2.830000	16.813103	0.000000
2.840000	16.814942	0.000000
2.850000	16.816659	0.000000
2.860000	16.818395	0.000000
2.870000	16.820281	0.000000
2.880000	16.822290	0.000000
2.890000	16.824306	0.000000
2.900000	16.826297	0.000000
2.910000	16.828297	0.000000
2.920000	16.830268	0.000000
2.930000	16.832286	0.000000
2.940000	16.834364	0.000000
2.950000	16.836502	0.000000
2.960000	16.838750	0.000000
2.970000	16.841023	0.000000
2.980000	16.843198	0.000000
2.990000	16.845241	0.000000
3.000000	16.847126	0.000000
3.010000	16.849014	0.000000
3.020000	16.850883	0.000000
3.030000	16.852698	0.000000
3.040000	16.854524	0.000000
3.050000	16.856391	0.000000
3.060000	16.858415	0.000000
3.070000	16.860731	0.000000
3.080000	16.863086	0.000000
3.090000	16.865194	0.000000
3.100000	16.867117	0.000000
3.110000	16.868964	0.000000
3.120000	16.870636	0.000000
3.130000	16.872348	0.000000
3.140000	16.874260	0.000000
3.150000	16.876306	0.000000
3.160000	16.878367	0.000000
3.170000	16.880416	0.000000
3.180000	16.882554	0.000000
3.190000	16.884755	0.000000
3.200000	16.886954	-0.501891
3.210000	16.889058	0.000000
3.220000	16.890936	0.000000
3.230000	16.892655	0.000000
3.240000	16.894422	0.000000
3.250000	16.896351	0.000000
3.260000	16.898404	0.000000
3.270000	16.900642	0.000000
3.280000	16.902961	0.000000
3.290000	16.905075	0.000000
3.300000	16.907079	0.000000
3.310000	16.909037	0.000000
3.320000	16.911037	0.000000
3.330000	16.913085	0.000000
3.340000	16.915115	0.000000
3.350000	16.917126	0.000000
3.360000	16.919099	0.000000
3.370000	16.921039	0.000000
3.380000	16.923034	0.000000
3.390000	16.925037	0.000000
3.400000	16.927006	0.000000
3.410000	16.928809	0.000000
3.420000	16.930449	0.000000
3.430000	16.932227	0.000000
3.440000	16.934190	0.000000
3.450000	16.936172	0.000000
3.460000	16.938132	0.000000
3.470000	16.940177	0.000000
3.480000	16.942273	0.000000
3.490000	16.944317	0.000000
3.500000	16.946335	0.000000
3.510000	16.948336	0.000000
3.520000	16.950339	0.000000
3.530000	16.952372	0.000000
3.540000	16.954485	0.000000
3.550000	16.956563	0.000000
3.560000	16.958602	0.000000
3.570000	16.960731	0.000000
3.580000	16.962945	0.000000
3.590000	16.965094	0.000000
3.600000	16.967073	0.000000
3.610000	16.968931	0.000000
3.620000	16.970771	0.000000
3.630000	16.972542	0.000000
3.640000	16.974376	0.000000
3.650000	16.976325	0.000000
3.660000	16.978339	0.000000
3.670000	16.980362	0.000000
3.680000	16.982356	0.000000
3.690000	16.984336	0.000000
3.700000	16.986324	0.000000
3.710000	16.988314	0.000000
3.720000	16.990310	0.000000
3.730000	16.992326	0.000000
3.740000	16.994327	0.000000
3.750000	16.996333	0.000000
3.760000	16.998337	0.000000
3.770000	17.000320	0.000000
3.780000	17.002279	0.000000
3.790000	17.004227	0.000000
3.800000	17.006161	0.000000
3.810000	17.008117	0.000000
3.820000	17.010154	0.000000
3.830000	17.012250	0.000000
3.840000	17.014292	0.000000
3.850000	17.016290	0.000000
3.860000	17.018313	0.000000
3.870000	17.020361	0.000000
3.880000	17.022344	0.000000
3.890000	17.024309	0.501891
3.900000	17.026295	0.501891
3.910000	17.028301	0.501891
3.920000	17.030324	0.501891
3.930000	17.032340	0.501891
3.940000	17.034353	0.501891
3.950000	17.036357	0.501891
3.960000	17.038388	0.501891
3.970000	17.040582	0.501891
3.980000	17.042889	0.501891
3.990000	17.045056	0.501891
4.000000	17.047083	0.501891
4.010000	17.049044	0.501891
4.020000	17.050993	0.501891
4.030000	17.052975	0.501891
4.040000	17.054960	0.501891
4.050000	17.056844	0.501891
4.060000	17.058545	0.501891
4.070000	17.060306	0.501891
4.080000	17.062247	0.501891
4.090000	17.064290	0.501891
4.100000	17.066335	0.501891
4.110000	17.068356	0.501891
4.120000	17.070347	0.501891
4.130000	17.072313	0.501891
4.140000	17.074293	1.003782
4.150000	17.076307	1.003782
4.160000	17.078316	0.501891
4.170000	17.080332	0.501891
4.180000	17.082426	0.501891
4.190000	17.084613	1.003782
4.200000	17.086819	1.003782
4.210000	17.088954	1.003782
4.220000	17.090992	1.003782
4.230000	17.092780	1.003782
4.240000	17.094053	1.003782
4.250000	17.094595	1.003782
4.260000	17.094625	1.003782
4.270000	17.094521	1.003782
4.280000	17.094471	1.003782
4.290000	17.094478	1.003782
<END DATA>
<INFO>
Date:	Tue, Apr 07, 2026
Time:	16:19:38.429
Mach-1 Motion Software Version:	4.5.0.1
Mach-1 System S/N:	MA0561195
Mach-1 System Model:	V500c
Load Cell Name:	100N-SN195168
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.003782
Load Cell Offset:	31.000000
Load Cell Calibration Date:	2025-08-20
Load Cell Low-pass filter:	Yes
Load Cell Low-pass filter Order:	3
Load Cell Low-pass filter Cutoff frequency (Hz):	20.00
<END INFO>
<Sinusoid>
