<Mach-1 File>
<INFO>
Date:	Tue, Apr 07, 2026
Time:	16:17:59.229
Mach-1 Motion Software Version:	4.5.0.1
Mach-1 System S/N:	MA0561195
Mach-1 System Model:	V500c
Load Cell Name:	100N-SN195168
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.003782
Load Cell Offset:	31.000000
Load Cell Calibration Date:	2025-08-20
Load Cell Low-pass filter:	Yes
Load Cell Low-pass filter Order:	3
Load Cell Low-pass filter Cutoff frequency (Hz):	20.00
<END INFO>
<Find Contact>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Direction:	Positive
Contact Criteria, gf:	1.000000
Stage Velocity, mm/s:	0.2000
Stage Limit, mm:	10.0000
Stage Repositioning:	None
Offset, mm:	0.0000
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	16.341000	0.000000
0.010000	16.341000	0.000000
0.020000	16.341000	0.000000
0.030000	16.341000	0.000000
0.040000	16.341000	0.000000
0.050000	16.341000	-0.501891
0.060000	16.341000	-0.501891
0.070000	16.341000	0.000000
0.080000	16.341000	0.000000
0.090000	16.341000	0.000000
0.100000	16.341000	0.000000
0.110000	16.341000	0.000000
0.120000	16.341000	0.000000
0.130000	16.341000	0.000000
0.140000	16.341000	-0.501891
0.150000	16.341000	0.000000
0.160000	16.341000	0.000000
0.170000	16.341000	0.000000
0.180000	16.341000	0.000000
0.190000	16.341000	0.000000
0.200000	16.341000	0.000000
0.210000	16.341000	0.000000
0.220000	16.341012	0.000000
0.230000	16.341188	0.000000
0.240000	16.341508	0.000000
0.250000	16.342545	0.000000
0.260000	16.344736	0.000000
0.270000	16.347351	0.000000
0.280000	16.349807	0.000000
0.290000	16.352057	0.000000
0.300000	16.354192	0.000000
0.310000	16.356377	0.000000
0.320000	16.358569	0.000000
0.330000	16.360757	0.000000
0.340000	16.362899	0.000000
0.350000	16.364990	0.000000
0.360000	16.367015	0.000000
0.370000	16.369007	0.000000
0.380000	16.370983	-0.501891
0.390000	16.372955	-0.501891
0.400000	16.374892	0.000000
0.410000	16.376859	0.000000
0.420000	16.378918	0.000000
0.430000	16.380979	0.000000
0.440000	16.383024	0.000000
0.450000	16.385030	0.000000
0.460000	16.387017	0.000000
0.470000	16.389014	0.000000
0.480000	16.391031	0.000000
0.490000	16.393039	0.000000
0.500000	16.395027	0.000000
0.510000	16.397036	0.000000
0.520000	16.399067	0.000000
0.530000	16.401085	0.000000
0.540000	16.403055	0.000000
0.550000	16.405019	0.000000
0.560000	16.407018	0.000000
0.570000	16.409028	0.000000
0.580000	16.411050	0.000000
0.590000	16.413040	0.000000
0.600000	16.415008	0.000000
0.610000	16.417045	0.000000
0.620000	16.419237	0.000000
0.630000	16.421598	-0.501891
0.640000	16.423834	-0.501891
0.650000	16.425860	0.000000
0.660000	16.427779	0.000000
0.670000	16.429743	0.000000
0.680000	16.431735	0.000000
0.690000	16.433603	0.000000
0.700000	16.435241	0.000000
0.710000	16.437015	0.000000
0.720000	16.439050	0.000000
0.730000	16.441087	0.000000
0.740000	16.443078	0.000000
0.750000	16.445062	0.000000
0.760000	16.447050	0.000000
0.770000	16.449038	0.000000
0.780000	16.451057	0.000000
0.790000	16.453162	0.000000
0.800000	16.455319	0.000000
0.810000	16.457398	0.000000
0.820000	16.459292	0.000000
0.830000	16.461125	0.000000
0.840000	16.463050	0.000000
0.850000	16.465013	0.000000
0.860000	16.466988	-0.501891
0.870000	16.469002	-0.501891
0.880000	16.471027	-0.501891
0.890000	16.473124	-0.501891
0.900000	16.475432	-0.501891
0.910000	16.477727	0.000000
0.920000	16.479769	-0.501891
0.930000	16.481652	-0.501891
0.940000	16.483560	0.000000
0.950000	16.485567	-0.501891
0.960000	16.487552	-0.501891
0.970000	16.489390	-0.501891
0.980000	16.491174	0.000000
0.990000	16.493126	0.000000
1.000000	16.495170	-0.501891
1.010000	16.497124	-0.501891
1.020000	16.499053	-0.501891
1.030000	16.501002	0.000000
1.040000	16.503004	0.000000
1.050000	16.505053	0.000000
1.060000	16.507092	0.000000
1.070000	16.509129	0.000000
1.080000	16.511172	-0.501891
1.090000	16.513351	-0.501891
1.100000	16.515569	-0.501891
1.110000	16.517607	-0.501891
1.120000	16.519321	0.000000
1.130000	16.521028	0.000000
1.140000	16.522910	0.000000
1.150000	16.524937	0.000000
1.160000	16.526991	-0.501891
1.170000	16.529018	-0.501891
1.180000	16.531036	0.000000
1.190000	16.533047	0.000000
