<Mach-1 File>
<INFO>
Date:	Tue, Apr 07, 2026
Time:	16:56:11.529
Mach-1 Motion Software Version:	4.5.0.1
Mach-1 System S/N:	MA0561195
Mach-1 System Model:	V500c
Load Cell Name:	100N-SN195168
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.003782
Load Cell Offset:	31.000000
Load Cell Calibration Date:	2025-08-20
Load Cell Low-pass filter:	Yes
Load Cell Low-pass filter Order:	3
Load Cell Low-pass filter Cutoff frequency (Hz):	20.00
<END INFO>
<Find Contact>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Direction:	Positive
Contact Criteria, gf:	1.000000
Stage Velocity, mm/s:	0.2000
Stage Limit, mm:	10.0000
Stage Repositioning:	None
Offset, mm:	0.0000
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	15.588000	0.000000
0.010000	15.588000	0.000000
0.020000	15.588000	0.000000
0.030000	15.588000	0.000000
0.040000	15.588000	0.000000
0.050000	15.588000	0.000000
0.060000	15.588000	0.000000
0.070000	15.588000	0.000000
0.080000	15.588000	0.000000
0.090000	15.588000	0.000000
0.100000	15.588000	0.000000
0.110000	15.588000	0.000000
0.120000	15.588000	0.000000
0.130000	15.588000	0.000000
0.140000	15.588000	0.501891
0.150000	15.588000	0.000000
0.160000	15.588000	0.000000
0.170000	15.588000	0.000000
0.180000	15.588000	0.000000
0.190000	15.588000	0.000000
0.200000	15.588000	0.000000
0.210000	15.588000	0.000000
0.220000	15.588113	0.000000
0.230000	15.588371	0.000000
0.240000	15.588980	0.000000
0.250000	15.590675	0.000000
0.260000	15.593199	0.000000
0.270000	15.595753	0.000000
0.280000	15.598038	0.000000
0.290000	15.600231	0.000000
0.300000	15.602437	0.000000
0.310000	15.604658	0.000000
0.320000	15.606797	0.000000
0.330000	15.608894	0.000000
0.340000	15.611015	0.000000
0.350000	15.613078	0.000000
0.360000	15.615095	0.000000
0.370000	15.617091	0.000000
0.380000	15.619076	0.000000
0.390000	15.621098	0.000000
0.400000	15.623097	0.000000
0.410000	15.625098	0.000000
0.420000	15.627140	0.501891
0.430000	15.629227	0.000000
0.440000	15.631327	0.000000
0.450000	15.633419	0.000000
0.460000	15.635455	0.000000
0.470000	15.637527	0.000000
0.480000	15.639753	0.000000
0.490000	15.642036	0.000000
0.500000	15.644125	0.000000
0.510000	15.645905	0.000000
0.520000	15.647520	0.000000
0.530000	15.649398	0.000000
0.540000	15.651596	0.000000
0.550000	15.653847	0.000000
0.560000	15.655914	0.000000
0.570000	15.657827	0.000000
0.580000	15.659867	0.000000
0.590000	15.661994	0.000000
0.600000	15.664066	0.000000
0.610000	15.666061	0.000000
0.620000	15.668022	0.000000
0.630000	15.670001	0.000000
0.640000	15.671959	0.000000
0.650000	15.673864	0.000000
0.660000	15.675600	0.000000
0.670000	15.677313	0.000000
0.680000	15.679250	0.000000
0.690000	15.681286	0.000000
0.700000	15.683237	0.000000
0.710000	15.685197	0.000000
0.720000	15.687287	0.000000
0.730000	15.689300	0.000000
0.740000	15.691229	0.000000
0.750000	15.693317	0.501891
0.760000	15.695708	0.000000
0.770000	15.697999	0.000000
0.780000	15.699935	0.000000
0.790000	15.701674	0.000000
0.800000	15.703418	0.000000
0.810000	15.705339	0.000000
0.820000	15.707435	0.000000
0.830000	15.709543	0.000000
0.840000	15.711517	0.000000
0.850000	15.713412	0.501891
0.860000	15.715365	0.000000
0.870000	15.717435	0.000000
0.880000	15.719674	0.000000
0.890000	15.721739	0.000000
0.900000	15.723487	0.000000
0.910000	15.725266	0.501891
0.920000	15.727259	0.000000
0.930000	15.729409	0.000000
0.940000	15.731440	0.000000
0.950000	15.733377	0.000000
0.960000	15.735335	0.000000
0.970000	15.737368	0.000000
0.980000	15.739570	0.000000
0.990000	15.741898	0.000000
1.000000	15.744073	0.000000
1.010000	15.746075	0.000000
1.020000	15.747957	0.000000
1.030000	15.749709	0.000000
1.040000	15.751447	0.000000
1.050000	15.753307	0.000000
1.060000	15.755261	0.000000
1.070000	15.757229	0.000000
1.080000	15.759206	0.501891
1.090000	15.761202	0.501891
1.100000	15.763177	0.000000
1.110000	15.765129	0.000000
1.120000	15.767145	0.000000
1.130000	15.769233	0.000000
1.140000	15.771316	0.000000
1.150000	15.773348	0.000000
1.160000	15.775326	0.000000
1.170000	15.777301	0.000000
1.180000	15.779305	0.000000
1.190000	15.781300	0.000000
1.200000	15.783282	0.000000
1.210000	15.785278	0.000000
1.220000	15.787289	0.000000
1.230000	15.789302	0.000000
1.240000	15.791292	0.000000
1.250000	15.793303	0.000000
1.260000	15.795336	0.000000
1.270000	15.797335	0.000000
1.280000	15.799329	0.000000
1.290000	15.801321	0.000000
1.300000	15.803310	0.000000
1.310000	15.805313	0.000000
1.320000	15.807330	0.000000
1.330000	15.809380	0.000000
1.340000	15.811357	0.501891
1.350000	15.813315	0.000000
1.360000	15.815295	0.000000
1.370000	15.817280	0.000000
1.380000	15.819256	0.000000
1.390000	15.821261	0.000000
1.400000	15.823284	0.000000
1.410000	15.825307	0.000000
1.420000	15.827351	0.000000
1.430000	15.829446	0.000000
1.440000	15.831535	0.000000
1.450000	15.833484	0.000000
1.460000	15.835360	0.000000
1.470000	15.837266	0.000000
1.480000	15.839236	0.000000
1.490000	15.841309	0.000000
1.500000	15.843570	0.000000
1.510000	15.845927	0.000000
1.520000	15.848091	0.000000
1.530000	15.850043	0.000000
1.540000	15.851808	0.000000
1.550000	15.853492	0.000000
1.560000	15.855314	0.000000
1.570000	15.857273	0.000000
1.580000	15.859310	0.000000
1.590000	15.861345	0.000000
1.600000	15.863368	0.000000
1.610000	15.865467	0.000000
1.620000	15.867745	0.000000
1.630000	15.869987	0.000000
1.640000	15.872065	0.000000
1.650000	15.873992	0.000000
1.660000	15.875781	0.000000
1.670000	15.877462	0.000000
1.680000	15.879267	0.000000
1.690000	15.881266	0.000000
1.700000	15.883328	0.000000
1.710000	15.885341	0.000000
1.720000	15.887329	0.000000
1.730000	15.889337	0.000000
1.740000	15.891396	0.000000
1.750000	15.893696	0.000000
1.760000	15.896089	0.000000
1.770000	15.898253	0.000000
1.780000	15.900184	0.000000
1.790000	15.902075	0.000000
1.800000	15.904020	0.000000
1.810000	15.906006	0.000000
1.820000	15.908007	0.000000
1.830000	15.910039	0.000000
1.840000	15.912050	0.000000
1.850000	15.913991	0.000000
1.860000	15.915924	0.000000
1.870000	15.917961	0.000000
1.880000	15.920030	0.000000
1.890000	15.922060	0.000000
1.900000	15.924072	0.000000
1.910000	15.926082	0.000000
1.920000	15.928079	0.000000
1.930000	15.930050	0.000000
1.940000	15.931991	0.000000
1.950000	15.933977	0.000000
1.960000	15.935863	0.000000
1.970000	15.937493	0.000000
1.980000	15.939172	0.000000
1.990000	15.941120	0.000000
2.000000	15.943231	0.000000
2.010000	15.945305	0.000000
2.020000	15.947224	0.000000
2.030000	15.949131	0.000000
2.040000	15.951154	0.000000
2.050000	15.953239	0.000000
2.060000	15.955285	0.000000
2.070000	15.957298	0.000000
2.080000	15.959274	0.000000
2.090000	15.961220	0.000000
2.100000	15.963142	0.000000
2.110000	15.965075	0.000000
2.120000	15.967099	0.000000
2.130000	15.969251	0.000000
2.140000	15.971432	0.000000
2.150000	15.973465	0.000000
2.160000	15.975421	0.000000
2.170000	15.977374	0.000000
2.180000	15.979357	0.000000
2.190000	15.981363	0.000000
2.200000	15.983351	0.000000
2.210000	15.985359	0.000000
2.220000	15.987570	0.000000
2.230000	15.989828	0.000000
2.240000	15.991798	0.000000
2.250000	15.993510	0.000000
2.260000	15.995324	0.501891
2.270000	15.997300	0.501891
2.280000	15.999313	0.000000
2.290000	16.001299	0.000000
2.300000	16.003298	0.000000
2.310000	16.005287	0.000000
2.320000	16.007260	0.000000
2.330000	16.009290	0.000000
2.340000	16.011296	0.000000
2.350000	16.013303	0.000000
2.360000	16.015302	0.501891
2.370000	16.017278	0.501891
2.380000	16.019286	0.000000
2.390000	16.021290	0.000000
2.400000	16.023332	0.000000
2.410000	16.025429	0.000000
2.420000	16.027605	0.000000
2.430000	16.029887	0.000000
2.440000	16.032050	0.000000
2.450000	16.034004	0.000000
2.460000	16.035727	0.000000
2.470000	16.037359	0.000000
2.480000	16.039217	0.000000
2.490000	16.041258	0.000000
2.500000	16.043338	0.000000
2.510000	16.045367	0.000000
2.520000	16.047375	0.000000
2.530000	16.049362	0.000000
2.540000	16.051319	0.501891
2.550000	16.053301	0.501891
2.560000	16.055323	0.501891
2.570000	16.057350	0.000000
2.580000	16.059371	0.000000
2.590000	16.061475	0.000000
2.600000	16.063700	0.000000
2.610000	16.065944	0.000000
2.620000	16.068062	0.000000
2.630000	16.070046	0.000000
2.640000	16.071953	0.000000
2.650000	16.073708	0.000000
2.660000	16.075371	0.000000
2.670000	16.077261	0.000000
2.680000	16.079318	0.000000
2.690000	16.081384	0.000000
2.700000	16.083498	0.000000
2.710000	16.085773	0.000000
2.720000	16.088020	0.000000
2.730000	16.090102	0.000000
2.740000	16.092028	0.000000
2.750000	16.093894	0.501891
2.760000	16.095620	0.501891
2.770000	16.097437	0.501891
2.780000	16.099691	0.000000
2.790000	16.102012	0.000000
2.800000	16.104024	0.000000
2.810000	16.105671	0.000000
2.820000	16.107275	0.000000
2.830000	16.109128	0.000000
2.840000	16.111174	0.000000
2.850000	16.113216	0.000000
2.860000	16.115179	0.000000
2.870000	16.117129	0.000000
2.880000	16.119180	0.000000
2.890000	16.121320	0.501891
2.900000	16.123482	0.000000
2.910000	16.125490	0.000000
2.920000	16.127407	0.000000
2.930000	16.129497	0.000000
2.940000	16.131814	0.000000
2.950000	16.134058	0.000000
2.960000	16.136122	0.000000
2.970000	16.138098	0.000000
2.980000	16.140056	0.000000
2.990000	16.141990	0.000000
3.000000	16.143958	0.000000
